t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999944, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999945, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999946, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999947, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999948, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999949, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999950, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999951, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999952, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999953, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999954, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999955, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999956, Num Errors Improved = 0, DFR =  9.999995e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999957, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999958, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999959, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999960, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999961, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999962, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
t = 134, u = 44, Num Tx = 100000000, Num Errors = 99999963, Num Errors Improved = 0, DFR =  9.999996e-01, DFR Improved = 0.000000e+00  (2026-06-16 22:24:44)
